0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,mean_freq,target,cat_id
2288.918,-960.5328,-2482.3416,146.8906,136.19208,3959.4548,-1373.5109,-1525.4886,4880.059,1649.8705,674.3913,46.408054,-393.13123,-266.51007,-303.187,-3019.6895,-4663.6646,-4422.8535,-2106.2502,-3293.2456,-2798.6357,2274.0093,-1924.0767,1449.894,-6579.1875,-5433.649,-2949.1938,-5106.6724,-1598.0215,816.413,-1639.7415,-2165.1108,-3612.007,-4251.573,-6907.877,-1620.9238,1207.6077,666.56714,2568.9302,-576.03204,-4958.4585,-504.54654,-944.588,869.97235,-2735.847,916.7732,-7169.8633,-4314.6387,1344.7354,-3918.612,-1859.4791,-1285.5862,1832.3458,4470.153,-4521.307,-1846.591,-5439.4727,833.5559,-819.026,-3950.884,-642.2962,188.1078,3392.1243,585.53503,-2097.001,-984.3728,-1474.6587,-1528.9849,-2860.5823,-2166.0671,-4935.2256,696.9908,1350.0231,1821.7017,-1117.4565,-2357.7827,1251.794,-4898.3604,-3356.5222,-6055.399,-2209.4165,-3183.4534,2519.6086,1699.4412,-1078.8859,-4381.0776,-1936.7205,-4649.581,-916.3644,-6153.384,1529.4249,-4728.868,1293.1609,-4093.6833,-4952.038,-4802.799,-1239.9114,1063.5587,330.31696,-2119.304,-963.07684,-3310.546,-1904.3251,-3626.025,1547.5911,1728.5143,-3019.5999,1759.4673,-3082.212,-1311.3063,-237.16464,1882.9961,-3363.3206,-1043.8248,-214.65088,1616.51,-843.4302,-5066.2065,3980.4272,-3066.0605,1146.3236,-5460.8887,2004.8334,-389.42856,-2291.0493,2692.4778,-4911.172,-878.91473,1008.26,0.5,022A
2216.768,-885.0639,-2394.6963,159.72751,242.87056,3915.5605,-1360.8934,-1416.3551,4746.5576,1589.5392,625.14264,69.983925,-354.02393,-331.9285,-282.91412,-2971.1274,-4496.292,-4363.1675,-2058.4094,-3292.3467,-2648.0747,2141.5657,-1822.6753,1412.0002,-6291.8433,-5262.1616,-2962.3606,-4983.7383,-1528.2,721.2827,-1622.621,-2062.4124,-3558.3696,-4174.8623,-6625.2324,-1579.0203,1181.7136,640.66925,2470.3313,-634.25824,-4850.713,-480.19894,-946.79987,806.4754,-2658.8887,908.6725,-6855.459,-4156.113,1370.0421,-3763.0798,-1825.7661,-1286.8284,1809.0496,4360.0674,-4373.28,-1832.119,-5229.703,804.0449,-696.07184,-3845.4883,-498.84387,125.38946,3344.0476,547.85693,-2037.4364,-955.3191,-1471.0344,-1484.7098,-2694.4546,-2100.81,-4742.127,658.26355,1302.3579,1799.7454,-1078.502,-2379.942,1221.2281,-4671.528,-3267.3828,-5882.3667,-2112.8086,-3041.1406,2497.758,1643.0331,-923.17224,-4251.3657,-1907.9062,-4469.2676,-886.7147,-6003.867,1520.1102,-4587.9243,1259.9027,-4015.6006,-4705.9043,-4713.7153,-1203.3927,1073.459,349.27106,-2107.0771,-918.90643,-3157.9714,-1818.6086,-3481.6099,1527.4889,1718.1459,-2943.8945,1752.7937,-3028.3274,-1238.39,-224.13559,1866.4844,-3213.4111,-1023.7679,-159.17926,1596.5076,-845.095,-4978.8853,3871.7112,-2847.7087,1082.3552,-5252.728,1952.5676,-364.78107,-2180.1382,2639.8167,-4746.2,-874.71265,595.2,0.0,042A
1861.8544,-764.9345,-2108.7783,148.88603,158.89699,3319.987,-1166.7692,-1227.2386,4043.0215,1366.3973,572.1536,87.38465,-318.7011,-322.93265,-250.93126,-2573.5986,-3827.4172,-3714.424,-1800.5753,-2845.096,-2306.601,1845.9725,-1538.2327,1170.529,-5402.7764,-4480.719,-2536.9534,-4273.372,-1323.0981,634.2516,-1344.3499,-1793.0289,-3032.0312,-3612.9707,-5648.073,-1361.2456,1005.7185,550.9263,2131.5017,-520.14636,-4146.438,-401.18137,-816.24304,701.9806,-2239.8364,754.5389,-5908.3486,-3538.4043,1143.6459,-3204.9531,-1586.7042,-1094.956,1519.2622,3707.4932,-3720.1838,-1554.8904,-4444.788,698.54456,-627.2288,-3277.6873,-494.79562,87.2165,2824.4387,464.75632,-1769.3876,-817.5445,-1248.9823,-1230.4717,-2299.931,-1845.134,-4102.363,558.4418,1123.6049,1500.4462,-910.5002,-1991.8799,1051.5854,-4005.4993,-2811.8396,-5043.881,-1814.9421,-2621.8933,2118.8506,1411.037,-826.49524,-3634.6257,-1571.0391,-3814.4534,-749.78625,-5112.1113,1302.0651,-3929.1672,1084.2094,-3412.0063,-4066.2249,-4033.3293,-1059.2787,930.29926,282.86255,-1763.7258,-755.5869,-2729.0854,-1593.6821,-3016.2007,1290.1042,1477.9039,-2509.2214,1463.752,-2608.1382,-1091.3921,-205.02997,1573.6377,-2780.4155,-898.13245,-147.07195,1386.9313,-685.70703,-4239.126,3294.9663,-2494.841,903.1484,-4516.1196,1664.5743,-344.67545,-1934.6326,2237.3142,-4069.3901,-754.09235,595.2,0.0,042A
2187.9614,-909.082,-2420.4326,143.32297,213.07352,3887.95,-1365.6694,-1413.9554,4724.1997,1585.3173,635.4372,80.504906,-372.09094,-426.1457,-268.9321,-3039.3171,-4477.7583,-4369.263,-2098.6443,-3312.778,-2700.024,2161.4932,-1816.0952,1391.2843,-6359.318,-5272.6646,-2987.1624,-5054.2764,-1579.1035,729.34143,-1593.2483,-2093.4116,-3550.6536,-4197.561,-6617.8486,-1574.574,1129.6239,644.2007,2482.6707,-640.5173,-4839.4683,-499.87802,-978.4286,768.27234,-2653.2625,916.46155,-6922.4185,-4158.1865,1350.7046,-3716.0315,-1834.9421,-1315.148,1774.2085,4354.868,-4353.8794,-1812.5024,-5225.8213,828.9458,-685.9566,-3845.018,-576.1067,114.074455,3269.2214,524.93945,-2013.7687,-957.1957,-1515.0397,-1459.1685,-2665.203,-2157.774,-4785.21,647.13885,1319.7817,1785.6887,-1059.627,-2408.065,1241.8308,-4704.1406,-3278.0989,-5910.2065,-2109.5525,-3073.4187,2498.2156,1663.0024,-955.97473,-4250.614,-1883.8765,-4478.3926,-894.34265,-5992.812,1505.3307,-4610.8354,1270.5697,-3969.42,-4743.0156,-4765.884,-1225.9874,1064.8052,321.75903,-2047.4213,-886.3833,-3184.9922,-1865.859,-3537.7014,1532.0597,1732.0311,-2964.8086,1726.5211,-3059.0815,-1256.0697,-230.48984,1838.7764,-3240.2383,-1063.8585,-182.12573,1617.3909,-814.9833,-5008.9478,3863.2383,-2892.716,1030.4232,-5312.436,1986.8228,-411.15967,-2262.8096,2644.1719,-4787.0176,-891.75684,636.27,0.0,042A
2562.6445,-1087.3536,-2714.451,129.7108,146.21338,4385.073,-1525.3986,-1758.2681,5431.233,1829.0576,703.9781,74.14994,-443.35422,-253.80981,-339.63306,-3348.7878,-5218.6323,-4946.266,-2340.722,-3602.4465,-3044.9446,2541.3054,-2131.9116,1602.5256,-7280.5557,-6041.6426,-3245.5476,-5626.8896,-1780.5603,871.821,-1837.943,-2406.9316,-4050.3774,-4740.8887,-7635.54,-1813.3408,1326.7188,720.7613,2813.7158,-640.7077,-5545.274,-541.94684,-1095.8474,1007.9866,-3057.0386,1036.278,-7975.163,-4753.408,1535.5391,-4373.919,-2085.852,-1446.0255,2007.4059,4954.236,-4993.872,-2069.8418,-6075.6577,895.34045,-912.8746,-4349.359,-695.6567,193.02061,3759.0369,628.2128,-2361.872,-1100.6182,-1640.923,-1745.9521,-3195.6023,-2357.0676,-5460.2373,755.26636,1456.883,2049.3687,-1255.3816,-2667.9028,1406.9154,-5421.4844,-3736.7131,-6769.458,-2436.3826,-3543.106,2748.006,1907.4401,-1230.8033,-4882.7905,-2211.7605,-5186.426,-1028.6742,-6845.4106,1668.8635,-5250.7446,1457.1355,-4594.969,-5500.464,-5369.5312,-1391.9167,1143.9161,331.73914,-2336.618,-1072.5189,-3702.5332,-2122.7334,-4043.3943,1698.9998,1920.6794,-3447.3035,1984.8171,-3424.2188,-1448.1539,-259.28558,2040.1614,-3772.7112,-1151.6428,-263.69614,1768.1113,-988.72864,-5685.2305,4402.09,-3380.4583,1290.6803,-6066.997,2243.6794,-412.41022,-2570.1238,2984.204,-5440.752,-976.84015,851.65,0.5,022A
1645.6742,-688.7304,-1795.7113,117.847595,117.43344,2851.4526,-977.3488,-1100.3082,3485.6594,1179.5328,475.3202,51.23454,-281.30835,-229.17375,-237.41135,-2163.9377,-3362.0898,-3177.5813,-1494.0741,-2377.7034,-1996.5132,1618.2865,-1409.4882,1043.6848,-4733.0596,-3891.595,-2114.068,-3670.8977,-1145.6116,552.586,-1178.7314,-1553.6467,-2604.1387,-3079.5225,-4919.518,-1153.3822,847.07574,491.77826,1828.1783,-423.30753,-3576.8079,-360.77603,-661.6228,590.581,-1950.5234,685.0118,-5119.3867,-3057.961,980.27466,-2787.7258,-1325.9802,-908.69226,1311.7947,3200.0032,-3225.74,-1341.7871,-3895.4463,551.20996,-568.78094,-2818.824,-402.63727,110.21603,2451.6296,436.7334,-1511.0547,-708.1326,-1066.712,-1120.7118,-2044.9254,-1535.7625,-3531.5017,488.0649,965.3101,1320.2706,-811.3849,-1724.0776,912.9764,-3506.7266,-2403.8909,-4365.1846,-1549.6365,-2282.7295,1794.6918,1241.7698,-766.656,-3148.1863,-1379.59,-3385.9648,-660.8589,-4426.856,1088.7008,-3369.51,929.8126,-2960.79,-3543.1487,-3458.5327,-888.9416,763.65497,231.83618,-1506.8219,-692.8335,-2363.7278,-1354.0037,-2589.0955,1119.5488,1234.1833,-2190.466,1267.3184,-2233.3918,-933.2776,-183.98245,1355.4219,-2411.8943,-746.2653,-156.58151,1154.6648,-593.9396,-3627.239,2857.1675,-2155.117,814.3422,-3923.176,1440.9321,-255.3488,-1666.02,1953.4159,-3508.292,-643.54156,429.95,10.0,025C
2868.5571,-1258.7814,-3020.9111,135.20111,138.82454,4864.01,-1696.6508,-1932.1497,6036.4097,2000.0573,800.8432,48.889835,-493.1616,-317.94275,-357.57462,-3702.8872,-5733.505,-5486.735,-2572.828,-3992.8914,-3424.1106,2889.8518,-2374.1055,1781.6791,-8061.6143,-6741.47,-3629.032,-6207.179,-1925.7327,1037.776,-2023.9827,-2655.2937,-4435.17,-5294.7065,-8397.719,-2009.448,1482.5237,830.2583,3116.3076,-691.43146,-6116.6655,-602.2753,-1215.0449,1161.0072,-3368.9114,1125.4072,-8930.798,-5338.249,1735.0679,-4773.868,-2332.1128,-1634.9413,2170.573,5502.3403,-5513.232,-2277.1833,-6720.216,1002.54675,-1044.5802,-4860.076,-834.89044,214.66287,4181.374,689.1916,-2630.014,-1217.0254,-1775.5923,-1847.136,-3611.1724,-2627.6965,-6174.03,823.1032,1640.5237,2225.9954,-1381.0693,-2927.8586,1618.0879,-6012.747,-4126.608,-7532.389,-2686.1548,-3899.4346,3053.6404,2110.4788,-1388.6221,-5455.413,-2460.0303,-5697.579,-1103.8964,-7607.705,1808.8738,-5789.884,1596.1472,-5067.512,-6093.673,-5866.819,-1527.9218,1292.4097,390.558,-2585.1887,-1141.4852,-4131.7896,-2382.8938,-4508.758,1896.176,2150.0212,-3800.1907,2147.0535,-3775.8628,-1629.912,-284.0625,2284.0208,-4154.3755,-1263.9043,-322.25125,1986.5812,-1054.2274,-6316.991,4863.305,-3756.294,1341.7616,-6772.498,2450.4045,-432.99823,-2827.168,3300.6375,-6045.454,-1059.7903,549.62,6.0,002B
1578.5706,-665.6872,-1738.7433,120.533356,96.892296,2784.8535,-952.3882,-1040.1046,3453.8962,1149.2711,493.66766,41.88467,-277.98846,-232.55338,-241.41307,-2116.224,-3263.9524,-3101.896,-1473.6523,-2332.0632,-1993.4297,1581.8687,-1321.6897,982.96814,-4687.578,-3807.9836,-2117.7844,-3615.1606,-1092.1335,550.35876,-1156.6816,-1486.5021,-2516.5828,-3027.097,-4804.8896,-1121.9412,869.09314,498.05426,1805.7042,-392.18774,-3490.715,-334.84534,-668.38184,565.7934,-1877.5298,674.697,-5082.8594,-3000.8303,960.7404,-2706.4836,-1355.6744,-886.40845,1246.6165,3174.1897,-3142.4924,-1309.8215,-3783.0334,601.9641,-569.6963,-2761.8538,-416.92017,104.913216,2422.0908,398.62686,-1479.3514,-695.1528,-1010.59485,-1038.9375,-2013.397,-1531.5554,-3523.9119,495.43423,961.9554,1255.1072,-809.85333,-1633.7902,913.4173,-3450.2227,-2355.3943,-4271.2905,-1552.9968,-2241.32,1778.5134,1198.4324,-746.7812,-3069.131,-1317.3931,-3284.897,-674.8668,-4303.088,1085.1414,-3295.6738,916.43884,-2846.0251,-3447.2932,-3311.1855,-869.31366,778.92053,245.0083,-1456.5872,-626.7589,-2339.2905,-1330.3889,-2546.7354,1072.5687,1210.4187,-2132.9163,1209.3298,-2148.6472,-916.999,-154.70737,1344.3254,-2345.1843,-738.37067,-117.14777,1157.5983,-547.9611,-3596.807,2802.8047,-2134.1707,767.1877,-3870.8748,1407.0793,-260.54062,-1671.5122,1836.1244,-3460.7676,-603.57,514.86,4.0,027A
1885.0375,-836.6809,-2095.7034,103.69183,128.31361,3306.482,-1151.4203,-1272.0554,4028.3625,1363.7905,567.9711,64.61855,-344.05118,-290.62402,-256.1682,-2546.204,-3849.3892,-3668.4592,-1766.2244,-2781.5334,-2297.2544,1873.0121,-1627.6124,1196.2009,-5500.914,-4500.183,-2430.5007,-4291.75,-1343.9006,668.12115,-1334.8821,-1812.9045,-2980.3545,-3583.1682,-5699.2783,-1337.9043,934.90063,585.4923,2123.587,-497.05118,-4087.7625,-454.7925,-803.7561,629.5996,-2238.168,793.4092,-5933.5425,-3513.252,1078.3699,-3235.5696,-1528.55,-1104.8805,1513.842,3716.5217,-3700.76,-1549.5199,-4510.032,667.33105,-635.7855,-3293.7356,-472.88937,138.97083,2809.2527,490.2674,-1756.621,-820.22174,-1246.3472,-1240.5669,-2353.356,-1798.252,-4079.7876,570.76465,1123.625,1529.3677,-944.7524,-1986.4995,1082.5732,-4090.2354,-2762.2852,-5076.17,-1771.3289,-2658.1555,2093.4304,1434.2145,-874.3319,-3669.1282,-1584.218,-3865.4612,-797.941,-5152.1035,1265.5564,-3920.0232,1101.6362,-3403.2217,-4132.694,-3994.4673,-1036.9525,868.50757,279.19638,-1743.8739,-774.21204,-2761.7986,-1562.9866,-3021.7832,1317.5577,1429.5138,-2539.0403,1459.9877,-2593.5752,-1110.3082,-208.42856,1552.5653,-2788.1438,-896.11566,-192.82959,1338.2974,-688.1554,-4216.9688,3288.4517,-2484.4146,948.95795,-4609.5537,1682.3599,-326.62625,-1958.8801,2243.1243,-4077.4175,-791.55695,416.78,10.0,103A
