0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,mean_freq,gender,target,cat_id
1412.3025,-588.834,-1537.4908,106.97677,79.51113,2456.2258,-867.8536,-939.83093,3037.1797,1005.5264,391.9312,25.716686,-239.81172,-194.28505,-192.94453,-1880.6853,-2876.965,-2757.8298,-1287.7659,-2062.2126,-1743.4114,1406.5233,-1186.0579,897.75195,-4089.4563,-3374.8657,-1900.4991,-3176.7483,-963.1413,479.97916,-1025.769,-1330.6693,-2240.7446,-2676.2483,-4226.2324,-1003.2656,754.81396,414.92963,1565.8676,-354.11227,-3097.6401,-281.57883,-594.523,552.7028,-1688.3623,577.45026,-4478.835,-2638.7485,897.0617,-2373.5046,-1200.3069,-790.5055,1098.4165,2778.0886,-2773.8367,-1145.2426,-3329.0645,505.86884,-491.0374,-2432.9412,-395.1755,53.99683,2101.0881,335.90433,-1292.2052,-613.4812,-884.9487,-897.19214,-1778.1475,-1357.5068,-3111.809,402.7563,828.5979,1106.4216,-688.39044,-1440.4651,791.18964,-3010.3013,-2093.658,-3793.1482,-1339.4435,-1947.6449,1556.8174,1052.6763,-669.542,-2703.458,-1189.6808,-2887.3804,-561.078,-3806.3638,946.4845,-2900.3088,785.38605,-2528.5396,-3041.306,-2982.519,-768.89734,664.0181,190.3815,-1300.8636,-558.15857,-2039.5546,-1183.669,-2234.1035,955.60474,1067.2432,-1897.2628,1073.8506,-1921.5138,-796.3256,-139.95917,1184.9285,-2071.645,-642.2051,-118.41344,1017.50934,-512.83105,-3163.0454,2459.02,-1875.3168,655.8184,-3410.236,1247.4058,-244.73637,-1438.916,1642.6052,-3042.798,-536.6874,679.55,M,2.0,006A
2167.4722,-923.02386,-2293.8923,135.3469,172.66902,3737.7117,-1302.6438,-1426.4325,4595.5386,1568.5692,646.8432,22.560337,-373.92673,-276.2284,-293.52423,-2844.122,-4383.345,-4190.191,-1960.0483,-3141.357,-2569.5354,2133.5623,-1846.0869,1367.6233,-6103.2803,-5113.395,-2736.2053,-4794.036,-1471.2507,743.3788,-1586.9485,-2008.3275,-3389.0037,-4043.3538,-6430.04,-1524.2844,1114.8811,642.30695,2412.8994,-577.7828,-4667.7603,-473.04523,-939.1546,805.57574,-2565.7163,869.14514,-6699.3105,-4016.2798,1321.5447,-3669.3586,-1715.6659,-1237.6191,1729.0415,4242.4106,-4217.1743,-1790.9459,-5117.0176,797.6438,-698.87054,-3710.0261,-560.55255,187.56494,3214.1377,530.4093,-1997.4209,-928.7501,-1376.0392,-1477.3208,-2671.6072,-2012.7346,-4646.725,664.93024,1280.1392,1754.9353,-1074.0629,-2245.9067,1217.6143,-4552.324,-3159.2856,-5720.108,-2051.405,-2981.8806,2392.339,1620.1946,-973.5581,-4142.861,-1831.9172,-4329.287,-885.58563,-5844.023,1416.14,-4439.576,1267.3989,-3890.5735,-4615.7544,-4565.086,-1137.534,1012.697,318.85696,-1998.0931,-870.3789,-3133.86,-1738.9391,-3386.2507,1453.7842,1639.0198,-2902.7556,1694.718,-2919.754,-1219.6093,-217.11227,1768.0647,-3178.3171,-989.15155,-196.75598,1542.2692,-832.48303,-4847.427,3740.7056,-2829.659,1053.0894,-5141.516,1858.4315,-349.14636,-2129.7192,2543.1045,-4635.802,-839.29584,469.14,F,5.0,000A
2474.8442,-1035.4498,-2661.3804,151.8689,181.83707,4282.421,-1474.5353,-1641.6151,5263.9585,1781.3397,712.64624,99.584366,-418.74423,-353.70786,-301.35345,-3312.1108,-5047.0107,-4800.0933,-2280.242,-3525.6765,-2977.831,2484.694,-2081.2832,1562.6613,-7119.62,-5873.936,-3221.1008,-5539.62,-1705.183,871.02875,-1755.9395,-2355.4888,-3944.3008,-4609.9688,-7431.036,-1736.7432,1269.8407,699.8048,2777.2996,-611.11456,-5343.931,-554.28,-1036.0306,941.6021,-2927.1064,1036.2277,-7743.291,-4692.599,1498.6433,-4160.819,-2021.1187,-1414.8901,1969.8313,4833.1,-4897.8384,-1999.3942,-5889.961,899.3838,-850.8871,-4293.749,-676.65674,131.05865,3614.259,630.11566,-2265.939,-1064.821,-1659.1765,-1622.4948,-3076.923,-2353.7788,-5351.132,728.1111,1469.7899,1981.4912,-1168.5908,-2612.203,1339.4164,-5281.0767,-3613.9592,-6563.06,-2358.0474,-3453.3079,2715.048,1878.0156,-1167.9758,-4704.2407,-2097.4556,-5032.165,-942.0469,-6666.0503,1616.5184,-5076.409,1349.9209,-4432.587,-5332.516,-5207.1567,-1365.7205,1142.2936,342.6494,-2270.054,-1027.5315,-3547.694,-2089.4604,-3903.3596,1696.645,1919.1652,-3280.5544,1895.0618,-3334.594,-1414.8464,-265.51465,2053.0227,-3651.7004,-1156.5248,-273.9751,1755.03,-901.35364,-5507.3887,4306.9507,-3306.4414,1196.2059,-5922.394,2216.7632,-435.44046,-2472.4578,2907.394,-5318.8823,-938.5658,1218.97,X,0.0,044A
1547.7968,-709.30145,-1731.1276,88.76497,100.28633,2719.9368,-971.487,-1017.5615,3346.0073,1120.32,442.24478,8.089761,-266.40192,-283.9464,-182.47896,-2111.2996,-3181.0798,-3067.6257,-1468.2147,-2327.1023,-1892.5211,1518.8256,-1294.1682,982.1245,-4457.2705,-3697.1475,-2073.0132,-3521.798,-1086.1614,521.1024,-1132.9209,-1470.8453,-2464.3442,-2898.0378,-4660.016,-1102.4928,771.78296,446.025,1747.0765,-444.73746,-3395.815,-352.9964,-680.80054,586.1893,-1838.2587,623.2484,-4934.166,-2924.334,974.8377,-2637.9265,-1276.6469,-931.0586,1225.8649,3062.4917,-3069.556,-1258.1959,-3682.9045,551.74225,-534.62354,-2769.7004,-430.70712,61.175083,2269.557,369.58594,-1410.7448,-676.3761,-1056.214,-1015.384,-1951.007,-1505.9272,-3423.6248,427.43417,926.89465,1234.7009,-749.90924,-1641.8256,882.6718,-3295.4768,-2285.5513,-4153.043,-1441.385,-2182.6348,1735.9506,1175.292,-704.4995,-3026.846,-1336.1194,-3156.0623,-611.2544,-4206.3057,1041.0247,-3238.8274,877.826,-2751.1367,-3387.6252,-3337.4417,-854.19794,739.7544,233.67685,-1461.036,-595.3219,-2276.3674,-1309.5719,-2462.503,1085.769,1196.5463,-2131.6511,1210.5094,-2153.8638,-909.631,-152.91824,1290.8967,-2310.185,-757.0288,-162.27042,1125.615,-602.1563,-3473.4277,2711.6924,-2051.768,701.00726,-3762.2056,1331.5342,-284.4191,-1597.1606,1844.0712,-3360.2202,-643.91064,1237.65,X,0.0,014B
2327.3955,-961.85925,-2457.5044,159.34511,163.0203,3975.0725,-1378.6559,-1525.378,4876.2373,1655.3116,640.45294,38.034657,-386.0421,-292.4635,-287.8506,-3037.6714,-4641.867,-4447.295,-2094.9973,-3307.555,-2794.857,2283.965,-1982.8921,1455.7634,-6542.573,-5434.352,-2951.931,-5109.4165,-1581.4054,793.27515,-1669.7322,-2136.315,-3618.696,-4305.8003,-6850.4316,-1608.4563,1183.1846,694.8568,2525.9045,-605.7378,-4976.235,-468.44077,-969.2755,867.3376,-2717.605,945.51904,-7132.0537,-4276.6504,1416.2032,-3888.2427,-1874.7731,-1293.8198,1840.822,4482.678,-4469.0913,-1877.4868,-5447.479,812.01526,-766.04376,-3940.122,-615.2343,155.33301,3405.9543,555.5178,-2113.258,-985.4707,-1456.6088,-1494.1914,-2854.2744,-2138.7437,-4949.565,680.9175,1347.3462,1857.6383,-1137.1365,-2370.2627,1282.5173,-4860.874,-3374.9114,-6112.9,-2202.3447,-3174.5002,2514.708,1721.1063,-1034.6046,-4376.9453,-1945.5682,-4653.668,-919.8903,-6198.413,1500.1771,-4688.6177,1334.7344,-4140.2383,-4902.407,-4837.9575,-1221.7484,1066.5101,329.72876,-2115.345,-926.87866,-3311.5513,-1854.0875,-3593.089,1531.1904,1749.8805,-3042.1384,1780.2351,-3105.062,-1295.4908,-232.48325,1909.4731,-3363.537,-1039.5648,-228.67014,1615.466,-871.8894,-5147.1206,3954.2578,-2972.3435,1129.3386,-5462.3354,1993.9648,-375.77716,-2289.3271,2719.61,-4934.758,-892.14886,622.03,F,5.0,000A
2488.6426,-1034.663,-2682.5742,154.31992,228.65663,4301.24,-1508.3032,-1613.4872,5244.5156,1794.2306,712.3992,65.969826,-415.90277,-403.44415,-352.20963,-3310.454,-4983.53,-4827.611,-2316.1462,-3666.968,-2999.0557,2408.6453,-2063.6685,1529.4198,-6998.295,-5811.3706,-3232.2546,-5500.5747,-1699.5642,847.2767,-1732.0925,-2283.126,-3916.7236,-4636.495,-7298.2964,-1767.1155,1249.4299,718.0625,2746.4883,-709.3225,-5375.7754,-544.55286,-1084.3336,891.45715,-2884.3845,1010.6464,-7668.405,-4626.837,1488.8579,-4188.3296,-2021.3162,-1412.6565,1982.8978,4811.645,-4839.82,-2023.8092,-5838.812,930.46313,-802.84106,-4308.114,-638.4484,128.40683,3636.474,623.33215,-2293.4373,-1060.6702,-1622.1415,-1621.1497,-2985.4065,-2350.1248,-5294.322,739.30853,1458.0602,1967.074,-1180.4355,-2588.769,1357.1897,-5252.506,-3636.375,-6552.2417,-2350.6885,-3377.3418,2767.9392,1842.9019,-1063.269,-4697.5073,-2057.8918,-4932.526,-953.8364,-6682.3613,1661.3213,-5104.301,1417.5607,-4377.2256,-5319.205,-5230.9785,-1315.1212,1163.9855,362.2115,-2304.7283,-965.88165,-3548.4985,-2012.6221,-3854.285,1674.753,1889.8345,-3264.0532,1919.3923,-3363.7363,-1403.2256,-247.00641,2040.6006,-3658.0417,-1171.9272,-245.38351,1789.5607,-954.2694,-5545.1416,4254.6997,-3227.5881,1195.5333,-5871.353,2138.7683,-453.9093,-2478.3594,2908.3416,-5297.4995,-974.8575,644.66,M,6.0,033A
1589.4327,-686.86774,-1745.3119,101.256454,117.68435,2783.0962,-993.6601,-1056.1732,3437.2131,1156.546,447.69336,16.937588,-261.69037,-226.59868,-201.41005,-2141.8682,-3216.452,-3133.1975,-1474.4902,-2349.9827,-1920.0652,1591.5221,-1286.4647,1014.5804,-4542.9204,-3814.5227,-2109.0986,-3580.9458,-1080.1074,566.7078,-1155.5079,-1491.7493,-2536.7397,-2987.4888,-4730.4653,-1139.197,835.7041,462.8201,1774.9401,-424.83313,-3490.0327,-325.12622,-677.94,631.9792,-1897.0745,637.75635,-5009.2056,-3012.0498,985.5173,-2701.6218,-1318.0598,-927.37427,1261.653,3131.088,-3134.4875,-1309.7555,-3765.4834,589.4941,-543.8695,-2788.8435,-431.15,78.80712,2347.8215,382.76172,-1483.0463,-693.1748,-1053.2843,-1048.8052,-1987.6622,-1526.2511,-3479.928,456.85892,935.17426,1245.8479,-761.8147,-1665.0638,900.9945,-3366.8445,-2353.926,-4242.1655,-1516.1619,-2189.747,1783.2185,1190.8008,-717.4253,-3063.3157,-1371.1487,-3182.0146,-629.2035,-4325.3613,1068.8656,-3280.8503,927.5328,-2834.4302,-3431.4016,-3387.5884,-862.9416,767.5048,232.98975,-1487.4515,-633.34955,-2302.5225,-1314.1359,-2529.563,1080.9154,1227.7318,-2123.3635,1236.5483,-2164.1726,-916.06964,-156.0553,1334.7117,-2343.8962,-723.5175,-146.41617,1148.5471,-603.35535,-3565.4739,2773.1802,-2107.7268,748.6855,-3825.6223,1396.4072,-277.82056,-1611.0078,1875.7133,-3436.0566,-615.4421,1489.43,X,0.0,111A
2225.791,-911.5653,-2431.9321,143.76135,136.43805,3843.0454,-1323.886,-1486.1068,4718.206,1585.3539,641.1176,95.786804,-374.3183,-292.12222,-287.5058,-2953.0432,-4502.644,-4301.8125,-2053.577,-3241.3806,-2734.1895,2184.3416,-1862.6239,1389.0193,-6364.2256,-5256.97,-2919.7156,-4948.8447,-1564.039,758.8517,-1593.081,-2082.1052,-3516.4185,-4162.745,-6607.4307,-1580.532,1173.4927,640.40686,2457.0806,-569.5442,-4826.8906,-465.17267,-941.7485,822.2159,-2601.5796,910.08777,-6954.703,-4151.481,1342.8176,-3806.8528,-1834.2238,-1255.2426,1749.238,4342.3257,-4343.6597,-1769.287,-5281.2217,822.0918,-775.78876,-3800.4226,-646.4169,127.03428,3279.3462,537.8535,-2028.7704,-954.5087,-1414.5758,-1443.551,-2715.693,-2118.478,-4777.8677,642.4233,1303.0665,1741.5559,-1087.139,-2317.0806,1226.9261,-4773.128,-3290.0247,-5921.3677,-2134.0803,-3076.8179,2422.4216,1653.6598,-1029.5988,-4229.392,-1825.7467,-4496.5386,-866.9172,-5980.889,1488.9996,-4600.395,1263.5845,-3971.0322,-4763.552,-4652.6006,-1218.5382,1045.3243,303.49982,-2014.5519,-924.9603,-3191.381,-1876.3712,-3525.5312,1475.2833,1676.5835,-2895.5276,1712.6494,-2990.0283,-1265.4933,-228.0348,1815.3013,-3252.926,-1008.8653,-200.85004,1606.0159,-804.3405,-4976.04,3829.2886,-2948.4626,1099.6931,-5289.0464,1950.1127,-372.2376,-2258.7769,2613.1772,-4752.8535,-844.4058,639.8,X,14.0,093A
2233.879,-981.53076,-2412.3083,103.35419,122.153305,3830.9607,-1347.069,-1518.2792,4731.2275,1608.6324,579.64795,40.381847,-410.37653,-346.60248,-338.31754,-2980.4531,-4575.238,-4308.7285,-2038.3009,-3150.139,-2792.2822,2239.3152,-1879.7351,1379.4375,-6501.917,-5316.0537,-2839.6265,-5059.6587,-1571.6217,752.0649,-1583.897,-2145.3416,-3547.0627,-4129.8433,-6652.7383,-1558.1111,1073.814,672.3691,2449.5925,-552.0146,-4832.1177,-500.73416,-929.8019,823.95636,-2700.616,942.24524,-7010.57,-4174.486,1325.0212,-3762.2283,-1851.5239,-1265.9102,1740.6577,4346.2397,-4369.603,-1786.1633,-5308.5254,717.24414,-800.1289,-3820.613,-598.9427,133.42365,3229.3618,539.4974,-2040.5226,-966.058,-1471.3834,-1461.6917,-2817.847,-2086.7751,-4857.3794,650.28186,1298.4858,1765.073,-1101.6576,-2333.481,1272.4211,-4816.326,-3205.4119,-5961.057,-2097.6006,-3134.418,2372.8044,1676.5695,-1117.1761,-4291.994,-1960.371,-4599.447,-905.8068,-6002.2783,1440.4982,-4608.4775,1244.6088,-4018.6719,-4828.4653,-4656.504,-1265.4335,1005.5169,259.38544,-1965.0802,-895.2262,-3285.0662,-1868.1378,-3529.1978,1501.5039,1704.7474,-3070.0227,1703.4172,-3015.5164,-1301.0759,-237.24971,1777.4817,-3278.5393,-1033.0425,-272.12915,1540.1636,-810.18585,-4947.0996,3833.461,-2959.5981,1050.0013,-5378.097,1969.879,-360.7552,-2318.0059,2665.8027,-4777.743,-812.66254,488.86,M,11.0,015A
2757.2825,-1170.881,-2998.8213,117.6705,134.71085,4720.356,-1637.6161,-1917.4222,5792.5137,1969.1967,692.93304,102.21523,-478.42422,-401.205,-326.56555,-3647.201,-5484.7397,-5358.467,-2485.4998,-3871.4248,-3293.3105,2814.5745,-2333.1963,1713.5308,-7744.3984,-6453.815,-3489.251,-6082.268,-1946.5991,971.11664,-1897.5754,-2595.6836,-4381.2856,-5202.059,-8062.924,-1915.7228,1315.4558,771.9125,2944.8948,-714.2568,-5936.479,-539.715,-1177.3846,1061.6238,-3179.5005,1142.9373,-8574.823,-5122.689,1726.4668,-4716.4307,-2232.396,-1607.96,2139.0754,5264.491,-5305.8364,-2217.1375,-6515.8096,892.33234,-973.8849,-4711.29,-758.84595,138.72728,3950.1223,664.8385,-2463.1943,-1177.26,-1808.2655,-1779.5073,-3432.592,-2513.238,-5904.299,723.2095,1583.407,2204.4946,-1276.9475,-2918.6416,1539.0562,-5835.247,-3990.4531,-7326.615,-2552.6958,-3799.599,2888.9326,2066.068,-1401.2682,-5298.6006,-2396.2344,-5558.465,-1053.0414,-7392.2983,1734.0055,-5616.0615,1603.2417,-4977.885,-5899.0986,-5770.167,-1486.5421,1219.3519,337.1188,-2432.2576,-1168.9435,-3948.5762,-2327.2732,-4369.9067,1852.2916,2092.7468,-3622.0073,2138.269,-3722.503,-1539.1097,-312.02826,2205.288,-4020.955,-1237.4967,-378.6536,1887.74,-1029.4624,-6077.3066,4692.861,-3543.383,1354.3925,-6529.603,2390.49,-451.13763,-2834.771,3313.2136,-5790.501,-1097.9354,396.75,X,17.0,097A
