0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,mean_freq,target,cat_id
2070.6924,-838.3774,-2253.843,155.19518,165.57957,3634.0564,-1258.2137,-1344.0249,4448.8174,1497.0797,636.73413,72.70633,-357.646,-285.74896,-256.83203,-2769.0127,-4207.1,-4041.9036,-1913.5793,-3063.9392,-2520.105,2033.2338,-1721.2415,1311.0554,-5934.5,-4903.857,-2717.4524,-4639.2734,-1421.3265,711.705,-1502.1594,-1936.9478,-3290.7708,-3931.9583,-6216.151,-1479.623,1114.7565,616.1086,2328.2065,-553.3765,-4527.9194,-444.22998,-894.666,759.357,-2443.458,847.86255,-6457.748,-3840.3877,1248.2302,-3535.776,-1681.6798,-1161.3696,1663.0144,4099.5757,-4071.7236,-1723.2914,-4889.789,780.4067,-691.2139,-3584.8958,-512.0091,129.58075,3141.7742,511.05167,-1927.0438,-893.98224,-1329.5612,-1400.3442,-2542.8496,-1966.9525,-4455.8154,632.7179,1225.111,1654.8785,-1019.2635,-2176.5996,1172.9698,-4394.918,-3069.4167,-5519.3105,-1977.1125,-2871.7534,2330.8855,1554.4021,-907.0279,-3958.4495,-1733.8411,-4202.669,-835.20996,-5618.085,1407.5995,-4265.5166,1207.698,-3702.1313,-4436.0947,-4401.818,-1111.2784,995.6038,324.54474,-1935.2433,-856.5432,-2981.2869,-1689.9934,-3275.8247,1414.7637,1588.3392,-2746.202,1623.9642,-2841.7832,-1172.4222,-220.52866,1751.1537,-3027.8186,-938.8634,-155.65228,1493.4207,-754.86847,-4638.753,3625.2886,-2694.3276,1008.90234,-4949.5073,1815.7207,-358.11118,-2066.621,2439.7744,-4475.5703,-807.4223,647.12,0.0,042A
2528.7244,-1103.5422,-2719.5024,176.72719,158.5123,4384.815,-1534.8573,-1663.7643,5392.034,1827.3876,725.3057,18.608814,-433.93866,-364.7912,-366.88666,-3353.7178,-5140.3105,-4914.8384,-2340.7004,-3676.7056,-3110.6926,2458.8943,-2161.7993,1600.4233,-7280.978,-5990.304,-3302.3108,-5649.622,-1743.6536,855.8204,-1844.2095,-2343.958,-3958.5461,-4694.665,-7586.6445,-1784.2397,1301.6754,761.78033,2816.128,-680.4074,-5496.108,-543.2896,-1059.2278,928.07336,-2976.9587,1031.9846,-7893.382,-4709.672,1519.3693,-4280.4556,-2081.9949,-1420.5267,2013.3757,4955.4785,-4942.816,-2049.6816,-5991.109,910.9402,-842.215,-4367.142,-685.0472,173.25584,3760.2747,615.35706,-2310.9683,-1087.3118,-1599.1904,-1666.8945,-3169.1707,-2391.3586,-5514.046,724.45264,1491.6993,1996.688,-1255.3829,-2624.3257,1406.8141,-5385.338,-3707.9993,-6741.3794,-2429.6572,-3510.7397,2787.4446,1882.6831,-1140.7764,-4847.268,-2104.9714,-5150.4487,-1048.2627,-6791.922,1680.7156,-5234.127,1403.5566,-4527.398,-5453.539,-5312.635,-1333.9805,1182.3977,360.43427,-2353.328,-993.0551,-3693.6428,-2070.6584,-3961.938,1696.007,1904.1312,-3388.3645,1956.7072,-3415.1704,-1439.8806,-252.42441,2104.6443,-3732.8352,-1170.1,-247.22232,1789.5608,-958.2573,-5661.6045,4377.457,-3336.392,1209.4702,-6060.143,2185.738,-408.94635,-2553.692,2956.44,-5450.177,-1009.1604,698.98,0.0,046A
2088.1511,-936.1398,-2306.8462,133.83456,143.26814,3680.1506,-1265.8263,-1408.4287,4529.9136,1535.9144,664.9222,68.59431,-383.6744,-281.88605,-283.82568,-2826.9128,-4319.148,-4122.5815,-1967.7595,-3085.5332,-2566.778,2081.9646,-1787.793,1333.0839,-6129.686,-5024.3364,-2730.6536,-4741.747,-1444.6489,718.79517,-1528.6094,-1998.3687,-3350.512,-3976.4053,-6363.016,-1486.5424,1121.2078,620.49805,2394.7908,-550.2808,-4615.0386,-463.5604,-914.5415,786.51227,-2531.3945,857.2313,-6623.7476,-3934.92,1261.0377,-3631.4268,-1685.49,-1205.1116,1681.8129,4170.9897,-4169.527,-1724.8265,-5004.166,772.86346,-739.5727,-3693.5315,-568.7125,176.77887,3157.2185,534.2329,-1937.8109,-913.9059,-1368.3295,-1459.3229,-2600.8113,-2018.9736,-4569.8647,633.65546,1264.719,1690.9114,-1039.354,-2232.7717,1199.2614,-4529.4766,-3114.1194,-5638.889,-2003.7546,-2953.9187,2352.6572,1576.0774,-993.06964,-4050.7334,-1778.8698,-4305.8955,-880.30145,-5710.2227,1420.9319,-4399.8647,1204.9705,-3794.978,-4599.4443,-4496.908,-1174.2062,993.1414,307.1753,-1939.4406,-867.15594,-3103.4646,-1749.8348,-3380.12,1433.0222,1592.317,-2838.5198,1652.4602,-2879.253,-1213.8878,-230.80812,1734.6204,-3127.198,-964.70465,-188.05698,1525.8403,-764.60834,-4712.1685,3711.085,-2828.5015,1031.1405,-5104.1387,1844.5608,-344.7065,-2155.902,2470.1375,-4541.168,-831.6428,885.05,1.0,065A
3172.0928,-1425.451,-3389.1714,195.09164,197.84944,5470.6416,-1916.6823,-2083.6377,6737.4917,2282.3955,925.9649,12.428075,-551.45026,-427.10947,-464.62158,-4183.777,-6474.9087,-6132.904,-2950.5256,-4614.823,-3823.3103,3045.014,-2684.6226,2001.9221,-9043.777,-7465.921,-4109.11,-7036.845,-2165.5671,1085.5782,-2275.5278,-2941.7202,-4914.1772,-5797.2583,-9497.061,-2251.6565,1624.6234,927.8631,3506.773,-882.5265,-6825.0376,-717.2064,-1323.2078,1118.4802,-3779.239,1244.3043,-9881.051,-5906.1875,1898.629,-5321.6807,-2598.0576,-1794.32,2530.1653,6168.914,-6178.1523,-2542.793,-7489.7866,1158.3911,-1021.1771,-5453.283,-835.6586,248.32314,4664.035,789.7022,-2932.063,-1357.5493,-2011.4784,-2094.91,-3933.2998,-2946.9153,-6852.5034,913.14215,1851.1779,2514.453,-1589.4255,-3294.8635,1742.0055,-6663.735,-4623.1104,-8384.033,-2995.981,-4362.967,3508.8933,2344.6785,-1357.4891,-6077.1733,-2679.3916,-6384.878,-1293.7628,-8458.428,2118.692,-6562.945,1747.8016,-5623.6577,-6818.8945,-6660.4487,-1663.5819,1448.4406,459.94867,-2979.9407,-1229.7693,-4638.5806,-2602.685,-4947.591,2129.343,2377.926,-4233.664,2451.4302,-4292.9097,-1816.7587,-286.41498,2602.409,-4653.6274,-1467.3613,-287.685,2256.4285,-1228.2732,-7064.247,5454.7993,-4164.655,1503.75,-7593.3022,2685.3572,-527.92926,-3195.3076,3684.608,-6818.4814,-1309.2062,776.93,0.0,046A
2111.031,-871.749,-2314.8003,66.55002,152.14522,3665.042,-1292.1827,-1492.7042,4498.1675,1488.7952,606.7413,105.23979,-374.69366,-328.9516,-268.71655,-2850.1174,-4266.2856,-4122.0806,-1973.2698,-3017.7668,-2571.4,2195.3948,-1729.8,1298.384,-5995.9585,-5075.148,-2685.4468,-4763.079,-1530.2372,799.7646,-1445.1858,-2051.749,-3425.6978,-4093.3416,-6232.3477,-1543.5312,1033.257,587.6967,2331.5781,-562.0413,-4606.636,-416.8865,-866.9082,874.61285,-2540.1465,891.1438,-6647.974,-3947.213,1251.6028,-3660.0354,-1733.6448,-1275.4019,1635.4822,4070.617,-4123.289,-1753.6732,-5035.4473,716.90356,-752.3467,-3621.533,-612.437,139.33777,3042.4827,539.6709,-1929.3534,-920.8552,-1444.6044,-1408.5393,-2621.4824,-1997.1362,-4564.303,610.2071,1216.7134,1706.684,-935.8321,-2279.1514,1177.7607,-4613.8716,-3115.6692,-5643.818,-2011.4711,-2966.8884,2288.1123,1606.178,-1127.8458,-4082.808,-1851.0569,-4301.252,-833.93994,-5772.175,1363.0226,-4328.3545,1307.6547,-3792.1152,-4644.6104,-4517.3203,-1193.3065,947.86993,251.00903,-1853.3113,-910.58765,-3068.8726,-1819.1146,-3453.2676,1418.2059,1587.9714,-2795.7344,1628.5049,-2915.9028,-1259.9326,-239.95575,1647.0773,-3174.2595,-1000.268,-265.9188,1455.0513,-821.57996,-4754.079,3653.8164,-2847.5703,1090.8281,-5074.466,1891.03,-406.1764,-2201.5024,2523.0398,-4445.9116,-818.5533,382.39,12.0,054A
2135.3584,-1005.4952,-2345.433,115.08675,129.26405,3766.08,-1270.3043,-1434.6768,4654.273,1591.9784,667.6748,7.8519254,-377.9817,-359.67612,-298.2345,-2909.1787,-4417.422,-4230.1987,-2021.6965,-3170.846,-2610.499,2087.8186,-1832.0471,1362.5365,-6236.2524,-5128.765,-2772.862,-4865.049,-1492.7012,762.5577,-1538.7905,-2027.6322,-3411.0144,-4010.999,-6482.329,-1527.8167,1079.904,620.7459,2436.4941,-593.92426,-4713.7515,-489.5493,-938.30286,747.15753,-2525.9087,862.6774,-6818.6636,-4097.3765,1317.1602,-3701.1548,-1737.996,-1277.9932,1724.4302,4290.2524,-4240.003,-1758.9939,-5137.72,784.8249,-700.89935,-3806.5251,-572.3012,176.64456,3168.2512,541.5654,-1959.388,-935.99023,-1443.7781,-1441.6785,-2680.7854,-2049.986,-4714.81,624.4062,1307.0239,1736.2284,-1048.6659,-2308.2139,1230.1292,-4589.495,-3138.558,-5736.1157,-2030.196,-3063.0342,2407.4595,1617.8984,-999.9314,-4193.828,-1864.9916,-4349.7314,-875.5426,-5790.7246,1450.2826,-4517.241,1212.4631,-3864.5488,-4701.1973,-4570.435,-1155.2001,997.7029,331.763,-2004.5604,-836.6255,-3224.8306,-1822.3004,-3456.1848,1490.5442,1653.5348,-2925.717,1697.4698,-2957.525,-1263.4601,-189.47845,1756.2026,-3228.3225,-1033.854,-232.64755,1581.9633,-832.60394,-4833.4263,3768.889,-2965.5796,1014.6827,-5260.489,1868.4332,-355.4936,-2279.2288,2533.9082,-4644.704,-883.9873,588.08,13.0,016A
2520.642,-1066.7579,-2708.9148,172.45604,160.7489,4343.8433,-1513.5632,-1672.615,5323.384,1808.4606,709.75586,60.857807,-433.49677,-340.23413,-341.71585,-3327.5356,-5078.889,-4845.1846,-2300.283,-3663.398,-3065.7915,2475.2942,-2139.147,1593.0432,-7177.495,-5908.9116,-3269.7302,-5600.3877,-1734.3743,868.7409,-1783.4237,-2356.6633,-3968.5044,-4691.448,-7511.1025,-1785.311,1306.0051,729.74054,2787.242,-656.15076,-5463.015,-529.25604,-1040.0101,951.0979,-2958.8127,1024.5752,-7848.633,-4675.3857,1530.9795,-4240.8447,-2069.1135,-1404.0352,2001.4094,4897.579,-4908.1025,-2011.1295,-5962.8975,909.858,-844.75214,-4331.287,-672.84564,148.10297,3688.3167,629.5106,-2286.2837,-1075.0769,-1584.4476,-1599.0002,-3100.4563,-2354.3223,-5421.432,717.5538,1478.7849,1983.9058,-1232.6571,-2572.8801,1393.7909,-5338.155,-3682.6729,-6679.0757,-2380.3765,-3462.3596,2765.9028,1871.7272,-1168.8042,-4776.4614,-2092.0522,-5080.367,-977.54724,-6760.288,1665.939,-5189.8945,1402.3999,-4505.514,-5424.8164,-5262.99,-1341.0693,1154.0907,348.01562,-2296.2842,-1020.48413,-3607.8838,-2095.1106,-3964.5276,1684.0613,1880.3701,-3324.1475,1936.475,-3402.2234,-1428.0228,-233.41681,2067.5042,-3711.6443,-1178.5968,-238.24625,1800.7411,-941.3203,-5608.912,4329.1685,-3319.885,1222.2416,-6000.013,2189.9995,-430.84396,-2559.9868,2973.4077,-5368.788,-980.9968,655.71,0.0,046A
1794.9026,-779.1746,-1969.4081,96.30199,102.96368,3116.3132,-1081.4794,-1201.3181,3846.333,1308.091,538.5367,41.91311,-333.59595,-264.8108,-238.73524,-2410.8076,-3694.2683,-3466.1492,-1689.1865,-2638.263,-2216.4163,1765.922,-1535.1327,1125.4045,-5237.2485,-4286.5566,-2330.3372,-4066.1953,-1260.652,627.0092,-1274.5544,-1727.2697,-2861.2202,-3388.142,-5454.08,-1268.4819,926.0919,524.90173,2036.1422,-466.7233,-3925.1099,-426.8456,-741.71094,671.2413,-2171.5037,741.26794,-5670.138,-3380.8877,1055.6653,-3079.8528,-1472.3545,-1037.1406,1436.8378,3528.491,-3592.1917,-1450.9667,-4288.626,654.66345,-633.9438,-3147.7395,-470.8098,111.60349,2640.3953,460.46124,-1669.8704,-780.5818,-1187.6115,-1177.079,-2232.325,-1727.4225,-3892.2798,556.7163,1060.8309,1421.386,-875.3394,-1876.8119,999.5886,-3871.6516,-2660.2966,-4803.23,-1719.572,-2524.8584,1995.9232,1349.0739,-843.4656,-3437.0237,-1510.1857,-3672.5269,-726.5852,-4895.48,1196.0624,-3736.5537,1020.46796,-3211.126,-3935.6191,-3833.8923,-991.6823,825.7111,250.95047,-1648.452,-738.60266,-2608.558,-1515.3527,-2864.4058,1232.9224,1361.9213,-2420.0886,1364.4834,-2451.8413,-1062.93,-198.55885,1459.0468,-2680.1277,-846.51324,-176.30292,1277.2542,-658.3928,-4030.8318,3132.8564,-2415.7683,899.1641,-4342.254,1588.3074,-322.2364,-1843.97,2123.5686,-3856.8135,-692.74005,820.23,7.0,019A
2453.0576,-1049.2294,-2699.1929,126.67981,136.70358,4276.101,-1453.1678,-1677.1893,5274.5293,1806.828,780.0109,101.13776,-454.5165,-346.41968,-352.63293,-3279.648,-5100.018,-4776.5083,-2334.1472,-3558.2712,-3059.0115,2469.051,-2082.5076,1490.3578,-7154.3877,-5882.405,-3146.423,-5522.3857,-1713.6296,882.61847,-1737.2693,-2356.4937,-3927.843,-4668.6025,-7444.126,-1758.7434,1291.4457,708.69995,2783.2742,-629.2762,-5387.0747,-557.08026,-1044.9075,905.9708,-2946.2932,1025.8416,-7814.726,-4687.9863,1439.8688,-4270.864,-2038.6199,-1415.5289,1937.1421,4814.0464,-4894.0015,-2002.7538,-5911.9175,896.447,-918.0249,-4284.831,-699.258,186.89624,3654.4763,660.2187,-2309.6458,-1069.5444,-1612.8969,-1663.0643,-3087.741,-2361.3025,-5367.9385,755.9389,1447.9526,1962.6372,-1224.843,-2602.5703,1366.9875,-5299.289,-3652.4011,-6578.1665,-2405.0662,-3450.2078,2694.6687,1861.3289,-1184.6708,-4748.3813,-2082.3372,-5061.184,-976.42334,-6671.3765,1652.7688,-5154.545,1417.7642,-4435.7627,-5396.445,-5166.027,-1383.3492,1152.3916,339.56055,-2251.0217,-1012.0887,-3633.6035,-2093.999,-3963.2769,1658.7432,1876.893,-3281.528,1892.5889,-3352.1448,-1437.3368,-271.385,1954.9114,-3680.8264,-1152.282,-248.68791,1758.5415,-895.16174,-5525.751,4290.3003,-3347.948,1249.9738,-5907.301,2154.2424,-434.01404,-2574.754,2886.217,-5272.273,-932.8918,514.26,8.0,020A
2386.064,-1054.3326,-2592.8047,115.122406,134.66867,4113.096,-1407.5328,-1603.8519,5099.4385,1771.9144,712.2351,42.955532,-443.43774,-353.4141,-365.3019,-3172.4153,-4909.013,-4581.232,-2231.5344,-3420.7332,-2936.8413,2329.6577,-2024.5453,1452.5791,-6913.94,-5654.403,-2978.2864,-5352.4062,-1678.9866,818.31085,-1691.0474,-2239.0112,-3768.4644,-4419.6035,-7183.7603,-1681.5151,1200.0103,703.474,2667.2192,-631.2404,-5193.0645,-546.3765,-995.1222,796.3803,-2871.9512,988.87305,-7463.634,-4488.34,1358.5947,-4098.578,-1917.333,-1357.3228,1920.8433,4673.2373,-4701.4683,-1943.2047,-5690.949,825.9208,-831.47644,-4122.08,-584.94867,229.88426,3525.362,625.5559,-2235.547,-1032.8394,-1582.86,-1629.7631,-2963.1794,-2213.3516,-5131.4175,726.90686,1395.7231,1934.5928,-1203.0172,-2528.5703,1345.385,-5106.55,-3470.7039,-6353.4976,-2275.0327,-3353.775,2582.674,1797.0063,-1107.6874,-4576.538,-2053.8289,-4886.538,-964.64044,-6446.2695,1571.5414,-4982.1504,1378.5972,-4314.6177,-5178.163,-5034.9775,-1304.5927,1102.6442,337.34668,-2179.1616,-982.9867,-3509.637,-1984.9501,-3785.7388,1603.093,1812.122,-3227.7795,1844.0593,-3247.1409,-1391.0869,-252.25388,1891.5271,-3561.9749,-1105.9686,-265.55386,1679.9768,-904.52875,-5337.374,4130.983,-3187.9255,1189.7029,-5710.8403,2068.7747,-373.72708,-2487.2808,2811.5566,-5099.922,-928.60693,589.63,8.0,020A
2094.2305,-901.8183,-2300.9854,113.853195,135.36049,3670.6409,-1257.9222,-1433.1564,4496.295,1504.4532,674.10187,97.20065,-375.07172,-256.8967,-260.15878,-2811.2969,-4224.437,-4070.1255,-1950.8783,-3069.0398,-2554.17,2126.1184,-1807.198,1340.101,-6084.2812,-5044.261,-2688.2322,-4724.2803,-1489.7372,782.1996,-1481.5818,-2013.807,-3323.5725,-4028.008,-6297.999,-1494.3309,1090.7181,637.4723,2359.6968,-524.55316,-4598.148,-452.77008,-900.24023,788.2816,-2511.9011,866.72327,-6602.848,-3909.5493,1210.2944,-3651.919,-1676.5354,-1226.2522,1655.3054,4149.566,-4121.403,-1725.3878,-5043.3535,778.0762,-724.4507,-3630.8123,-590.25793,215.33739,3139.085,531.5378,-1910.8663,-912.48016,-1350.1913,-1425.6401,-2597.157,-2013.8633,-4564.614,643.4552,1260.5787,1694.5098,-1025.8916,-2198.2908,1201.0707,-4551.6147,-3121.7593,-5655.561,-2038.4899,-2952.1045,2334.7617,1578.3232,-1028.0414,-4063.6162,-1728.7626,-4254.048,-898.04346,-5720.3984,1378.3263,-4383.2095,1272.572,-3793.1084,-4591.4023,-4451.2017,-1126.2756,980.2186,307.1985,-1899.9114,-884.48694,-3106.4421,-1766.942,-3415.8025,1424.422,1576.0815,-2783.9495,1636.9775,-2872.4492,-1243.2592,-231.88364,1691.4066,-3144.7437,-956.7422,-201.33308,1508.9038,-783.8967,-4753.8296,3672.9275,-2803.2837,1075.7728,-5099.205,1855.0027,-346.23657,-2170.026,2487.9473,-4527.9463,-836.3488,556.44,10.0,103A
2551.8823,-1132.2836,-2702.7175,152.98747,176.5279,4487.6504,-1515.4429,-1717.0438,5522.427,1894.9989,773.0537,10.315694,-471.00616,-338.15686,-356.79892,-3397.146,-5283.3657,-4998.1743,-2363.2405,-3720.0908,-3086.599,2512.3494,-2182.9087,1617.5876,-7410.9043,-6122.155,-3301.0205,-5731.63,-1746.1753,851.22797,-1865.1139,-2379.8193,-4054.4438,-4826.6807,-7732.454,-1818.8315,1359.8054,725.0759,2874.1826,-713.3901,-5619.0483,-557.6957,-1138.154,900.05566,-3104.3162,1036.5762,-8077.451,-4824.2954,1567.2703,-4404.9316,-2050.4346,-1467.5854,2065.2507,5112.279,-5065.4175,-2093.1199,-6127.1,941.1765,-848.70233,-4489.8276,-620.77606,216.76978,3852.7832,621.2411,-2331.6685,-1111.9258,-1655.3751,-1792.1514,-3141.84,-2413.342,-5533.111,750.5734,1526.3024,2091.9976,-1277.4803,-2760.6604,1474.2825,-5415.1895,-3767.0198,-6847.9575,-2461.581,-3580.4304,2862.1282,1905.6797,-1201.2677,-4966.693,-2203.157,-5202.442,-1099.0054,-6947.479,1746.3243,-5376.365,1470.3412,-4665.6694,-5517.3584,-5476.577,-1347.5294,1171.1943,376.27423,-2369.0193,-1028.7622,-3777.0173,-2143.5593,-4059.834,1745.6995,1933.5663,-3509.76,2023.7224,-3461.9602,-1448.9078,-249.24786,2060.3164,-3817.735,-1180.7456,-221.26315,1867.0012,-1012.38104,-5819.4775,4505.0454,-3415.5027,1258.9591,-6184.3184,2218.217,-389.38983,-2619.4988,3026.5671,-5492.583,-1002.2122,431.36,4.0,074A
2114.9834,-875.4773,-2316.7334,126.59206,174.15787,3718.3438,-1288.6285,-1418.393,4565.753,1534.3494,669.7755,64.412796,-378.63007,-287.24963,-306.48132,-2844.1387,-4363.097,-4176.2886,-1996.1936,-3138.9648,-2578.3254,2086.8452,-1767.3885,1340.2329,-6105.415,-5058.0405,-2733.0618,-4804.646,-1496.196,721.4644,-1538.1035,-2029.1544,-3408.4165,-4032.134,-6431.8203,-1539.5112,1118.3435,620.47504,2408.3206,-579.8056,-4656.3853,-480.18436,-903.20483,764.2474,-2605.015,868.58044,-6669.4756,-3986.8574,1250.6979,-3673.2988,-1706.2307,-1206.203,1707.6168,4188.721,-4210.0483,-1779.8217,-5056.049,787.14514,-695.70404,-3669.1665,-524.65027,171.03426,3206.8198,555.7079,-1994.3573,-923.74023,-1385.3802,-1505.1495,-2605.7021,-2012.2048,-4555.9507,653.90717,1256.1685,1724.2697,-1043.6841,-2288.649,1204.866,-4555.329,-3143.0486,-5680.088,-2059.7285,-2946.103,2378.882,1599.6691,-976.77124,-4110.0933,-1826.4939,-4351.463,-871.96967,-5793.477,1438.4353,-4456.161,1237.3074,-3858.4739,-4601.9116,-4528.1455,-1159.5834,987.17145,307.2999,-1978.3356,-905.6843,-3109.9612,-1776.3708,-3387.6074,1443.7593,1612.0398,-2869.0076,1675.6719,-2924.9824,-1237.3254,-222.992,1717.5795,-3176.1252,-998.0712,-167.22728,1522.7439,-820.39465,-4823.154,3738.8564,-2816.3235,1077.4031,-5107.93,1881.6289,-344.06714,-2149.8818,2512.565,-4555.6685,-834.21674,506.63,3.0,071A
2418.5771,-1075.3676,-2658.0427,185.26862,151.67297,4201.9595,-1461.6929,-1601.0276,5123.9287,1721.1923,662.1352,93.68258,-418.36026,-464.14758,-324.93414,-3264.457,-4798.0337,-4810.363,-2236.8914,-3553.2495,-2998.6628,2391.7473,-2078.2927,1502.9995,-6938.5166,-5750.8223,-3236.4788,-5417.793,-1671.0884,755.126,-1754.428,-2244.3281,-3861.081,-4598.555,-7188.814,-1671.458,1215.656,711.20856,2682.3206,-643.9745,-5249.72,-537.33215,-1038.5541,818.98804,-2745.6382,997.66125,-7625.8237,-4590.7114,1531.5428,-4141.602,-1992.202,-1404.0715,1904.583,4737.523,-4717.5464,-1937.5485,-5777.222,820.5636,-859.9549,-4189.256,-695.5738,76.128,3571.9463,545.312,-2144.5137,-1039.7363,-1625.0135,-1588.3972,-3039.2722,-2303.2798,-5305.2954,640.71234,1443.1222,1914.7659,-1233.5962,-2605.5076,1391.9784,-5138.018,-3504.2324,-6479.69,-2250.5637,-3396.5635,2609.6887,1790.2058,-1169.3046,-4696.422,-2103.401,-4941.436,-972.72906,-6492.587,1582.6458,-5049.212,1308.6965,-4423.508,-5190.1934,-5061.756,-1313.609,1140.6654,345.80536,-2201.9856,-907.34753,-3525.0298,-2052.7603,-3845.9534,1646.2651,1859.779,-3222.0696,1906.6381,-3302.645,-1333.6775,-271.58276,2012.6677,-3545.2444,-1139.5892,-305.82202,1743.6318,-842.9396,-5386.54,4177.172,-3194.632,1067.59,-5860.7417,2105.265,-401.77185,-2503.9429,2922.4128,-5169.216,-970.6413,267.76,18.0,059A
2649.103,-1205.1351,-2935.653,202.15527,155.09691,4614.4194,-1567.2174,-1760.5836,5621.504,1875.1642,774.49774,55.130665,-471.26782,-495.9041,-361.95328,-3567.247,-5312.0474,-5205.9946,-2457.4768,-3858.5159,-3281.1716,2619.4822,-2321.0496,1657.5856,-7669.926,-6300.97,-3516.5457,-5969.124,-1825.0311,856.1201,-1888.8354,-2490.722,-4182.906,-4999.996,-7933.0664,-1818.0778,1351.2383,802.8646,2970.331,-686.40594,-5762.032,-594.34045,-1097.9216,902.93024,-3030.2024,1105.2316,-8358.778,-4991.088,1623.103,-4486.487,-2161.5781,-1531.4426,2085.3289,5218.2944,-5173.603,-2131.6348,-6300.9995,909.472,-931.2398,-4627.1914,-726.7425,128.20135,3910.8152,630.6345,-2372.408,-1139.7843,-1767.7935,-1731.1488,-3307.533,-2524.4446,-5829.5405,713.3781,1602.2522,2111.5688,-1329.3549,-2847.3047,1519.2731,-5659.07,-3838.2087,-7088.2773,-2462.4602,-3748.427,2868.391,1996.6152,-1289.3873,-5121.136,-2252.0513,-5424.761,-1087.106,-7103.1333,1744.0669,-5501.243,1462.4287,-4818.0464,-5736.0347,-5561.2256,-1470.1155,1241.7494,369.40088,-2394.1482,-988.4123,-3902.4568,-2238.0278,-4230.7393,1819.8373,2027.1534,-3535.631,2066.4556,-3610.711,-1501.5778,-299.27954,2191.3962,-3884.1404,-1224.0961,-322.64252,1887.7524,-919.0653,-5874.495,4593.163,-3525.3416,1188.2632,-6457.5522,2309.9844,-404.8626,-2782.8032,3176.6711,-5681.7925,-1081.9254,267.76,18.0,059A
2392.1357,-1083.871,-2686.8906,185.36824,148.87035,4191.4595,-1430.4474,-1584.162,5119.926,1723.0294,696.64575,21.054005,-420.7628,-436.52216,-352.6069,-3232.6846,-4869.6514,-4716.5225,-2233.0063,-3522.0432,-2964.17,2322.9592,-2092.9465,1506.1179,-6960.3086,-5690.1772,-3165.721,-5451.165,-1647.6567,794.1794,-1720.377,-2250.371,-3781.9104,-4479.043,-7187.033,-1664.924,1191.2467,732.32825,2710.7297,-649.59576,-5217.569,-566.49475,-1009.10657,757.5389,-2769.7395,986.9398,-7557.373,-4525.538,1442.9867,-4085.884,-1961.9177,-1381.5247,1916.0581,4745.2427,-4689.6753,-1959.8726,-5701.134,848.5814,-808.40924,-4194.7065,-611.29987,136.9525,3539.4373,582.3844,-2196.4294,-1035.7437,-1621.0968,-1597.0117,-3006.8167,-2290.1433,-5270.52,671.53217,1461.8997,1922.5452,-1199.655,-2567.6519,1362.7074,-5116.803,-3479.9421,-6413.9224,-2246.0562,-3385.1777,2621.7366,1808.8271,-1117.8717,-4637.5186,-2037.5133,-4935.228,-1028.1458,-6458.0703,1614.1576,-5003.4062,1314.6941,-4334.515,-5204.162,-5063.9595,-1306.4774,1145.5372,348.6004,-2204.494,-911.62067,-3559.1006,-2016.347,-3801.5718,1650.384,1838.0864,-3224.1433,1867.8018,-3259.211,-1382.6716,-259.58047,2002.9851,-3530.199,-1126.1721,-271.48428,1730.6326,-874.60535,-5315.576,4183.845,-3193.9219,1092.7904,-5826.7266,2073.7012,-382.2461,-2518.0713,2860.8567,-5190.4795,-1014.31525,267.76,18.0,059A
