0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,target,cat_id
2680.8003,-1134.1997,-2812.878,140.96631,160.45743,4583.6523,-1609.4004,-1797.2018,5646.19,1867.215,675.1521,-2.8424797,-443.0526,-377.0569,-366.68506,-3484.3254,-5355.3516,-5172.6626,-2414.3333,-3770.8987,-3232.1934,2700.4314,-2211.756,1680.9664,-7569.0273,-6307.3423,-3425.7166,-5881.004,-1863.0298,895.2094,-1909.9478,-2462.7192,-4191.028,-4968.5293,-7869.613,-1850.3678,1310.6628,782.0557,2860.3806,-703.06085,-5752.146,-537.39215,-1127.8707,1011.4842,-3117.7078,1106.9348,-8325.421,-5031.392,1675.9017,-4487.0845,-2193.7817,-1540.9955,2064.7124,5147.553,-5148.445,-2159.8354,-6334.518,894.6809,-952.0319,-4586.32,-732.75726,186.83984,3905.0183,634.4927,-2431.9043,-1145.033,-1672.3339,-1725.1602,-3399.9805,-2424.9092,-5812.8735,718.27545,1531.7782,2104.218,-1318.7596,-2770.9902,1513.6744,-5632.6353,-3826.136,-7073.5664,-2547.5925,-3647.1191,2836.2761,1976.2354,-1278.0625,-5153.587,-2359.218,-5375.1978,-1098.1564,-7128.1265,1697.1608,-5454.239,1498.6625,-4767.4653,-5678.7324,-5475.1445,-1413.4369,1222.5168,365.9106,-2425.2268,-1076.7356,-3843.5488,-2215.1252,-4187.979,1775.016,2021.3204,-3526.2668,2060.412,-3569.8918,-1491.7443,-264.59628,2173.2,-3869.204,-1194.4049,-324.28033,1833.7222,-998.92505,-5933.4766,4555.1562,-3451.4963,1250.9536,-6358.3496,2304.5547,-408.20877,-2649.5117,3167.552,-5660.8784,-1035.3939,ADULT,020A
2079.1553,-840.78644,-2295.31,113.283936,133.7498,3596.8926,-1258.7804,-1400.3754,4396.5303,1470.8638,594.6408,79.7832,-382.08673,-350.3153,-287.67606,-2796.0884,-4205.826,-4057.571,-1960.5956,-3008.9124,-2548.0176,2086.5613,-1710.7178,1282.6093,-5970.315,-4936.476,-2727.7898,-4662.121,-1448.028,763.42535,-1449.4934,-1995.4384,-3311.1538,-3948.1824,-6189.659,-1514.8295,1050.0585,575.89716,2336.897,-515.97406,-4553.772,-445.02676,-858.08765,765.3626,-2441.1152,845.6358,-6545.457,-3911.626,1200.9966,-3506.1091,-1742.9202,-1160.1565,1616.0713,4001.9736,-4136.9224,-1699.2384,-4898.285,742.00934,-744.57404,-3627.658,-580.2864,70.26078,3023.1567,548.33276,-1924.1307,-897.1071,-1383.4781,-1356.349,-2569.7039,-2020.0284,-4493.223,614.2174,1210.8132,1611.081,-951.5433,-2195.284,1120.3866,-4429.759,-3064.5217,-5539.0254,-1954.5088,-2863.5088,2280.013,1553.8876,-1005.44714,-3946.5398,-1706.561,-4226.1777,-763.49133,-5594.7207,1369.2709,-4266.0576,1165.2258,-3671.4531,-4542.6094,-4386.71,-1168.4298,957.9504,250.07153,-1886.7839,-849.5596,-3001.7893,-1783.1417,-3289.0513,1404.9991,1614.0526,-2802.855,1579.7423,-2835.5425,-1217.6111,-242.1733,1653.4044,-3090.388,-974.4848,-232.7811,1449.5928,-784.7561,-4619.559,3575.522,-2804.3171,1019.7089,-4925.4985,1834.3286,-388.91867,-2154.5981,2453.5789,-4422.663,-788.9549,ADULT,079A
2371.586,-1066.4225,-2565.547,131.1988,193.3431,4125.4707,-1431.9537,-1572.9205,5035.4595,1702.3096,681.66364,29.407993,-415.22153,-361.5909,-341.35693,-3156.9712,-4822.0405,-4586.9634,-2183.8904,-3470.2537,-2882.1982,2291.9275,-2008.2197,1502.3015,-6846.786,-5631.7505,-3036.9128,-5340.8726,-1661.1854,801.0964,-1701.527,-2211.8904,-3710.969,-4400.5693,-7104.924,-1651.9368,1184.3699,718.40466,2641.6038,-653.73926,-5147.6587,-586.0107,-963.5901,785.976,-2850.0842,973.13043,-7393.7104,-4437.955,1368.7324,-4038.3137,-1873.416,-1369.4407,1905.0717,4651.485,-4650.7915,-1922.3009,-5613.046,851.3097,-772.42255,-4100.9287,-598.3744,202.19131,3514.1956,597.90027,-2178.8818,-1021.2274,-1543.5829,-1587.4099,-2933.2988,-2216.0251,-5082.8315,724.12177,1402.9062,1885.513,-1186.604,-2493.7349,1324.6002,-5088.283,-3428.653,-6296.1406,-2213.966,-3300.5151,2621.2883,1762.3501,-1046.2953,-4549.569,-2022.9844,-4820.3906,-984.43146,-6400.672,1585.5787,-4936.289,1318.6152,-4234.075,-5175.5083,-5023.548,-1277.8011,1073.953,357.61627,-2223.013,-958.8004,-3454.7131,-1925.4403,-3714.024,1619.9163,1761.8331,-3166.1196,1847.0566,-3225.3948,-1376.9889,-224.02267,1940.4639,-3499.8254,-1112.5275,-240.44568,1679.9987,-899.4138,-5293.99,4107.5054,-3123.1543,1151.1093,-5761.6763,2081.3071,-389.67175,-2407.3743,2784.8176,-5086.1562,-964.07574,YOUNG,069A
2494.671,-1055.5287,-2674.5947,177.8018,168.674,4315.1587,-1475.6406,-1663.4803,5292.623,1776.0668,724.76337,72.87811,-421.49353,-378.17603,-319.45868,-3311.7026,-5054.0293,-4826.81,-2280.8047,-3590.6807,-3043.7454,2482.8374,-2127.1707,1574.969,-7157.482,-5885.2056,-3233.1484,-5553.2656,-1726.8373,842.18256,-1770.2635,-2329.286,-3932.129,-4674.3013,-7460.208,-1702.279,1271.832,736.1708,2758.1726,-646.2143,-5396.8364,-542.7086,-1021.104,883.02386,-2909.328,1052.3726,-7774.4214,-4647.95,1521.6598,-4186.725,-2033.7236,-1383.3162,1980.6218,4861.055,-4855.1914,-2021.1531,-5902.3345,869.32153,-840.28595,-4315.2534,-637.4473,135.3875,3692.8723,654.26013,-2292.7017,-1069.7793,-1609.4828,-1653.1057,-3134.5818,-2324.5312,-5411.061,710.4405,1465.1613,1974.5667,-1226.9175,-2638.745,1386.1803,-5302.8525,-3641.271,-6629.678,-2347.9219,-3480.919,2702.3103,1886.1407,-1147.1155,-4763.9263,-2084.9883,-5096.05,-996.4573,-6692.9775,1632.2667,-5077.2935,1392.5969,-4487.4214,-5362.4204,-5210.339,-1318.0122,1150.6959,356.209,-2290.1235,-1025.3076,-3619.4539,-2058.707,-3918.3308,1697.9788,1902.4565,-3262.899,1924.1724,-3391.9521,-1384.7489,-275.07104,2062.844,-3642.933,-1138.6385,-283.0103,1747.57,-898.8098,-5526.138,4306.095,-3236.4329,1200.9344,-5987.523,2192.863,-385.60947,-2538.2732,2928.2239,-5333.4175,-992.57855,YOUNG,070A
2006.4369,-849.2248,-2205.602,95.882996,152.35637,3474.467,-1217.746,-1350.5895,4251.344,1421.9996,578.54913,66.06122,-340.0775,-295.8395,-288.87808,-2676.4207,-4052.1663,-3938.0142,-1847.5247,-2939.5208,-2432.5933,1988.576,-1669.6084,1263.5908,-5742.1294,-4790.6714,-2595.6592,-4463.543,-1401.6111,718.26825,-1432.0591,-1905.8684,-3170.8608,-3811.6938,-5914.781,-1459.0164,992.1191,592.1209,2228.5562,-530.34204,-4361.604,-438.2773,-855.0246,761.1845,-2351.4167,807.23047,-6299.3623,-3761.9556,1174.3676,-3445.653,-1664.9473,-1174.9657,1556.5732,3897.2478,-3936.0842,-1654.2313,-4760.876,720.7809,-695.4605,-3463.1155,-560.8551,132.70944,2961.6013,498.0184,-1841.5529,-868.32635,-1319.2001,-1372.864,-2485.2952,-1925.6415,-4339.9185,609.55914,1179.2783,1602.4458,-952.342,-2105.0576,1114.5344,-4321.032,-2937.1257,-5312.798,-1892.8231,-2765.8584,2201.3645,1494.6582,-956.71533,-3876.4902,-1700.6691,-4052.8757,-804.1303,-5411.447,1335.1671,-4153.1636,1135.188,-3558.6147,-4355.677,-4213.2275,-1108.9336,929.68164,275.53845,-1851.6077,-823.8807,-2911.493,-1689.4706,-3185.2317,1348.5823,1520.7291,-2693.8074,1547.2684,-2716.776,-1193.6531,-222.51546,1609.974,-2964.943,-949.63745,-211.36908,1426.2795,-759.4805,-4461.494,3461.6238,-2696.6785,968.6975,-4802.861,1747.2527,-340.71344,-2044.2231,2352.836,-4287.5684,-796.3942,SENIOR,081A
2096.9849,-862.71985,-2251.9258,140.75818,180.68335,3624.7197,-1281.7108,-1404.9004,4407.3096,1452.7043,536.2276,86.8417,-337.70044,-319.0364,-292.6037,-2782.4185,-4203.9214,-4091.5308,-1906.1517,-3026.5354,-2532.9795,2081.6545,-1748.5339,1325.1184,-5992.1494,-4986.967,-2759.3525,-4690.765,-1477.4752,686.47546,-1496.9324,-1987.0376,-3315.6226,-3924.3037,-6165.6353,-1461.4075,1035.1483,628.70764,2260.8198,-551.65204,-4538.3203,-446.64935,-859.17755,784.6853,-2489.065,875.511,-6473.599,-3868.9258,1279.3484,-3494.6025,-1743.2217,-1192.116,1641.7058,4044.2544,-4057.8374,-1702.4021,-4935.8354,691.0132,-712.13306,-3592.893,-535.1358,87.178925,3091.9214,510.16925,-1906.0908,-899.22595,-1334.1073,-1381.0627,-2617.6416,-1950.1991,-4506.8335,592.8949,1205.5853,1647.6812,-1039.5155,-2190.7927,1170.5286,-4481.4634,-3049.3257,-5585.6104,-1957.8319,-2877.6975,2269.9746,1561.2051,-948.8942,-4010.3584,-1791.737,-4286.894,-846.8718,-5638.5063,1371.1304,-4289.3994,1157.5266,-3748.2488,-4491.514,-4356.9756,-1174.6995,955.5526,276.1958,-1930.095,-862.0766,-2981.3281,-1717.6987,-3284.0442,1409.0527,1581.7101,-2787.6704,1627.9495,-2846.586,-1177.6064,-221.73276,1733.9617,-3018.2732,-970.4894,-222.97417,1447.0032,-762.2364,-4655.658,3587.8433,-2669.4243,1006.8369,-5006.0244,1865.0647,-354.60394,-2088.7886,2495.269,-4478.8604,-815.2173,SENIOR,057A
2371.7502,-1025.3474,-2621.2422,150.57077,135.12772,4156.3926,-1465.8536,-1583.9192,5134.048,1730.4142,732.8384,82.339195,-416.35382,-282.03894,-318.29572,-3193.5557,-4887.296,-4663.164,-2233.19,-3492.6152,-2912.5974,2343.6064,-1983.5391,1515.5023,-6924.203,-5699.867,-3139.3955,-5357.308,-1650.9077,826.58813,-1719.2534,-2280.6182,-3796.8423,-4478.224,-7222.2334,-1696.8384,1298.8674,708.8728,2695.38,-605.40845,-5209.8755,-530.0456,-965.14526,903.8281,-2870.4458,961.4319,-7504.6094,-4456.9893,1407.5225,-4084.4653,-1978.9753,-1336.6309,1899.0522,4691.4653,-4706.165,-1947.1409,-5666.4746,877.16095,-821.9485,-4130.4385,-619.70557,168.97287,3588.9617,623.34827,-2227.6023,-1036.9562,-1533.1484,-1595.4574,-3003.428,-2264.6677,-5207.2305,701.1011,1403.7998,1897.6328,-1191.115,-2511.3264,1331.9912,-5115.775,-3547.38,-6368.3066,-2299.3467,-3330.0288,2646.31,1807.5242,-1084.7809,-4604.272,-1983.4247,-4887.782,-968.5078,-6453.434,1623.9902,-4959.17,1345.489,-4311.019,-5175.9727,-5064.295,-1285.7905,1134.7866,353.92407,-2229.79,-993.84595,-3482.5264,-2011.5435,-3810.6865,1630.1471,1807.478,-3198.291,1848.632,-3244.9795,-1388.6451,-250.45956,1988.9008,-3538.9282,-1114.9152,-189.76843,1686.7035,-887.9668,-5321.5156,4181.3555,-3170.505,1198.786,-5745.5244,2102.169,-386.12708,-2430.0718,2793.5757,-5192.3276,-965.2782,YOUNG,062A
1618.1146,-717.3844,-1776.9362,105.39986,113.87496,2789.4468,-967.5633,-1068.2434,3407.8884,1145.6781,459.59454,16.113651,-275.08676,-258.15103,-240.49481,-2143.6555,-3226.8054,-3132.735,-1467.2385,-2362.9333,-1942.4585,1570.4053,-1372.19,1037.7712,-4602.886,-3795.098,-2077.5679,-3604.4739,-1104.9811,563.3482,-1130.3099,-1527.1029,-2536.4824,-2987.1394,-4773.082,-1134.2393,783.3092,485.0493,1799.6299,-411.5264,-3498.4644,-352.5694,-670.3219,578.9534,-1867.4102,651.7716,-5030.1177,-2994.9478,984.801,-2702.0583,-1313.2571,-916.06476,1261.0435,3144.3508,-3120.19,-1314.682,-3791.7695,559.5955,-552.0943,-2812.175,-421.84488,113.345116,2336.237,407.4866,-1475.2211,-691.66016,-1047.3127,-1046.0278,-1999.466,-1521.128,-3499.7874,476.76196,963.9838,1275.2052,-756.43567,-1666.3351,891.5832,-3428.7175,-2335.2527,-4252.704,-1498.8726,-2205.0024,1777.1881,1214.3438,-749.218,-3094.5715,-1356.4175,-3221.321,-636.9265,-4329.635,1063.6422,-3295.31,894.3498,-2833.0596,-3487.2578,-3378.1807,-863.35834,755.6423,220.86443,-1478.3528,-629.8054,-2334.4895,-1325.867,-2528.1619,1089.3191,1211.9242,-2178.3167,1232.0244,-2187.2979,-949.06165,-164.24396,1321.8325,-2365.6863,-739.0471,-178.48184,1151.4484,-606.4664,-3547.139,2774.7197,-2135.9182,758.76886,-3867.1543,1395.6273,-249.2907,-1656.1453,1896.1702,-3431.9058,-638.12714,SENIOR,078A
2519.972,-1078.4663,-2655.9734,115.74156,167.00137,4291.1987,-1505.6824,-1704.4318,5283.889,1778.1406,678.6251,54.244274,-420.04984,-330.38,-373.98495,-3269.0264,-5049.0327,-4810.5874,-2265.076,-3574.5103,-3008.1523,2515.1597,-2094.934,1568.2996,-7080.3774,-5904.604,-3146.9045,-5514.466,-1747.7898,884.90845,-1777.0435,-2308.0823,-3917.825,-4646.9014,-7400.5454,-1776.4404,1231.7615,747.5818,2701.4,-648.4788,-5400.325,-533.26953,-1066.2714,957.4939,-2941.3408,1032.3624,-7758.0273,-4668.7964,1454.2976,-4226.822,-2024.6772,-1457.273,1945.0602,4816.9307,-4835.7803,-2045.606,-5928.064,853.0124,-882.72,-4260.322,-694.3002,243.99825,3682.4272,625.888,-2311.9495,-1073.4968,-1567.2384,-1665.95,-3141.8613,-2275.7744,-5373.004,728.42065,1445.2358,1988.1842,-1231.1658,-2579.707,1405.1272,-5347.3965,-3612.7246,-6628.4834,-2375.549,-3429.6138,2684.5059,1877.6276,-1163.2529,-4837.208,-2143.4812,-4995.6953,-1009.1154,-6723.9067,1590.6036,-5130.0063,1462.3667,-4461.1055,-5362.4644,-5156.5913,-1331.9865,1149.854,345.1009,-2265.5366,-1043.2659,-3596.1658,-2058.4104,-3943.2432,1666.5402,1867.5,-3303.0762,1917.7754,-3379.5408,-1442.6997,-246.3121,2002.8052,-3654.126,-1115.5737,-292.88202,1721.3082,-938.71515,-5566.253,4261.1333,-3239.403,1219.1503,-5934.923,2152.49,-398.29028,-2486.9858,2949.9233,-5297.9365,-970.2988,SENIOR,001A
2382.3628,-955.46454,-2545.6052,147.97293,207.90862,4067.026,-1416.4305,-1567.8314,4943.7637,1682.7991,595.9466,93.0003,-403.5964,-382.0517,-306.36868,-3167.2656,-4719.509,-4584.261,-2171.2695,-3372.764,-2871.0676,2347.6648,-1998.1556,1477.1519,-6728.29,-5557.565,-3072.9417,-5275.3975,-1656.0765,771.5748,-1696.5991,-2248.1892,-3790.0996,-4398.994,-6989.8438,-1656.8375,1159.7991,674.95087,2611.838,-613.5463,-5118.471,-504.81296,-992.94727,892.17523,-2805.3162,1003.85315,-7284.3315,-4434.8115,1442.8848,-3975.7615,-1938.7336,-1345.2224,1887.88,4551.218,-4632.18,-1890.9224,-5587.9478,805.6207,-806.1079,-4050.9958,-627.52655,104.831345,3408.5813,567.948,-2119.671,-1009.0683,-1579.9158,-1519.4711,-2869.1704,-2234.5994,-5027.3325,694.10455,1386.5056,1890.558,-1113.7026,-2512.0864,1283.409,-5026.166,-3443.6692,-6281.449,-2225.1543,-3240.38,2551.1814,1760.4991,-1101.7299,-4442.8784,-2032.7932,-4779.257,-883.81024,-6357.242,1525.6992,-4842.296,1312.8428,-4268.438,-5037.2227,-4982.706,-1326.3551,1080.282,298.2203,-2121.448,-975.76953,-3332.012,-1961.6616,-3710.4277,1580.8518,1819.0118,-3153.6113,1824.2931,-3170.2327,-1333.2996,-266.20172,1913.5331,-3452.121,-1104.6061,-265.67062,1664.3291,-881.2798,-5255.71,4047.8367,-3064.359,1148.8428,-5572.9526,2113.4412,-408.3161,-2386.3242,2835.68,-5026.429,-879.13184,YOUNG,068A
2699.7622,-1177.3138,-3042.9358,89.236084,260.96375,4744.8013,-1700.069,-1845.7004,5743.0635,1950.7782,746.45074,128.29341,-475.92862,-562.24084,-393.109,-3768.9954,-5454.9795,-5418.151,-2640.761,-4063.672,-3246.7947,2731.5413,-2241.6997,1678.8102,-7727.2363,-6524.9805,-3496.6125,-6178.041,-1991.6709,964.8453,-1922.8754,-2647.2856,-4386.8135,-5172.161,-8020.971,-1971.8472,1243.8049,761.33484,3032.9863,-752.3982,-5910.951,-638.1141,-1247.2639,879.40607,-3276.6785,1130.8292,-8517.4375,-5133.2515,1562.636,-4702.2134,-2221.4502,-1714.8171,2183.4148,5257.274,-5364.384,-2273.863,-6508.006,924.17566,-901.18427,-4803.4316,-747.93243,132.57819,3894.2085,689.448,-2508.292,-1187.9307,-1928.705,-1868.4869,-3357.493,-2641.2698,-5829.1196,767.43835,1567.7827,2180.6343,-1307.0469,-3004.8154,1529.1539,-5889.567,-3973.7385,-7300.8335,-2523.6255,-3824.8955,2937.9304,2082.3435,-1282.7936,-5328.927,-2390.8457,-5503.422,-1092.5404,-7417.7803,1801.8241,-5767.6787,1606.2461,-4908.348,-6012.5635,-5858.46,-1592.9552,1236.5785,335.64044,-2508.0403,-1123.1306,-3964.4934,-2320.5032,-4384.9033,1869.0498,2135.903,-3720.828,2175.413,-3772.819,-1631.5061,-302.0711,2109.102,-4064.7805,-1356.3344,-346.4998,1934.0353,-1056.5844,-6122.5723,4690.6934,-3635.279,1301.2936,-6512.354,2448.601,-567.5934,-2831.6843,3273.2695,-5797.8423,-1124.8778,SENIOR,059A
2307.486,-950.35846,-2512.437,74.715225,173.3153,3941.5022,-1368.5209,-1572.6415,4786.7563,1613.8793,600.5654,94.23247,-422.01453,-390.6712,-319.9111,-3087.9285,-4623.4404,-4436.422,-2155.1318,-3289.697,-2766.8972,2356.1582,-1898.85,1425.0061,-6519.4575,-5461.436,-2860.2107,-5112.7847,-1642.0164,821.0964,-1605.3662,-2214.1616,-3653.879,-4327.5464,-6767.1963,-1665.606,1074.938,663.3938,2540.1738,-561.0916,-4948.602,-515.9848,-1003.58154,842.95844,-2693.0764,968.2846,-7151.628,-4294.1953,1277.8552,-3876.4438,-1855.9004,-1355.1594,1787.7961,4375.8096,-4496.245,-1880.3783,-5465.255,757.89374,-835.987,-3989.2883,-622.2718,140.55957,3284.0593,576.8072,-2106.0022,-988.62476,-1551.0902,-1556.989,-2816.4712,-2175.9136,-4886.274,689.1244,1318.8281,1825.3525,-1060.251,-2426.499,1264.5581,-4974.082,-3303.0063,-6077.029,-2151.468,-3146.3198,2443.601,1736.354,-1159.9478,-4411.6587,-1978.465,-4639.2935,-869.5032,-6199.6606,1467.0604,-4724.631,1336.3176,-4068.362,-5003.9805,-4830.4863,-1295.3813,1011.15094,264.81805,-2051.767,-963.17896,-3307.4727,-1933.2731,-3660.121,1548.1611,1773.1251,-3130.1458,1758.7145,-3120.2412,-1352.8596,-271.14566,1761.3907,-3423.8083,-1084.7738,-303.0125,1590.3706,-894.8424,-5072.1885,3911.0205,-3042.4565,1115.8319,-5412.5957,2016.6299,-432.38818,-2313.532,2753.9985,-4824.124,-853.1069,SENIOR,081A
2501.7415,-1048.1663,-2700.4033,111.06839,167.71098,4202.718,-1514.076,-1723.6443,5096.8154,1715.897,525.4825,95.65613,-424.45782,-414.19858,-361.3609,-3279.6948,-4973.222,-4758.626,-2233.304,-3493.7,-2977.5764,2502.72,-2088.728,1533.8464,-6960.539,-5777.7285,-3131.1257,-5485.24,-1759.2742,807.6625,-1747.5393,-2372.2485,-3893.6956,-4579.752,-7220.984,-1743.4785,1137.0913,727.9531,2621.5396,-622.2591,-5267.511,-548.97394,-1034.4274,892.174,-2908.6033,1059.0599,-7588.8613,-4557.6426,1461.8267,-4131.87,-2009.1733,-1429.7042,1936.2385,4653.4214,-4755.7666,-1975.1359,-5813.9463,734.12244,-878.1987,-4155.8335,-661.9123,91.73149,3514.1912,587.10925,-2245.3293,-1054.4264,-1633.3268,-1596.569,-3050.1355,-2247.7932,-5218.4165,678.1491,1379.8724,1964.8982,-1199.317,-2592.5876,1365.4004,-5293.763,-3517.4832,-6546.1665,-2228.31,-3366.5718,2539.7417,1864.4985,-1194.3722,-4708.6016,-2170.1997,-5020.63,-955.8811,-6631.4023,1544.9282,-5006.162,1390.8088,-4418.183,-5293.1953,-5124.7383,-1410.1951,1072.6908,258.91052,-2167.8408,-1015.812,-3459.111,-2025.3148,-3860.7017,1638.8872,1869.8474,-3307.9243,1877.4822,-3330.1768,-1407.9171,-283.67767,1959.2664,-3548.478,-1143.7034,-334.63113,1652.8738,-919.0774,-5392.436,4141.1616,-3124.491,1172.201,-5798.184,2173.6384,-434.43317,-2466.763,3007.3445,-5183.2607,-975.3698,YOUNG,029A
2158.1924,-915.7587,-2345.329,82.65445,153.90797,3680.7002,-1302.6791,-1461.6732,4462.7715,1500.9054,519.1428,72.589005,-384.6053,-370.76624,-314.73663,-2883.1885,-4289.446,-4162.395,-1978.78,-3065.2522,-2582.6733,2165.44,-1787.1348,1340.6155,-6091.657,-5083.6875,-2716.776,-4758.117,-1516.3829,752.4766,-1518.6715,-2057.4343,-3406.5298,-4027.511,-6283.1357,-1520.8875,974.30286,619.17017,2339.997,-531.65985,-4616.0845,-474.95084,-920.6525,781.644,-2481.5503,892.91583,-6676.915,-4027.4858,1249.1465,-3603.9666,-1760.0952,-1252.9058,1675.5697,4084.4924,-4168.9893,-1725.2502,-5106.4834,688.5192,-760.6197,-3714.137,-604.14734,110.08449,3042.99,520.53577,-1932.9772,-919.0493,-1445.8071,-1408.8025,-2644.6133,-2023.6748,-4589.138,612.7974,1235.388,1707.3113,-994.5747,-2261.3164,1178.3909,-4612.677,-3070.4314,-5679.358,-1961.7954,-2914.2124,2274.5876,1602.2117,-1072.1725,-4118.1265,-1852.3286,-4315.0503,-808.5768,-5758.0107,1357.1517,-4415.8154,1196.1921,-3811.4526,-4655.8135,-4485.2183,-1210.6552,946.00543,237.73721,-1925.8235,-870.3855,-3083.3518,-1802.0416,-3377.856,1441.0199,1659.8716,-2912.302,1656.6393,-2903.1733,-1246.8619,-247.97728,1675.7063,-3178.1877,-1005.7464,-291.68848,1486.1434,-824.56177,-4692.7295,3643.0527,-2825.927,999.8942,-5087.758,1883.249,-393.35757,-2171.7244,2576.4133,-4487.9785,-824.90204,SENIOR,081A
2785.7107,-1115.1484,-3026.016,147.24286,220.44035,4809.031,-1692.1149,-1818.0653,5864.004,1958.5361,765.67896,116.61704,-482.11322,-482.71185,-317.93958,-3750.0356,-5572.9316,-5346.57,-2575.7803,-3953.1777,-3398.2075,2806.4883,-2325.1865,1718.7483,-7879.09,-6607.801,-3623.601,-6254.3584,-1927.6571,971.8432,-1950.9042,-2664.9023,-4435.1655,-5218.5156,-8242.768,-1974.4353,1387.9185,801.0315,3093.6929,-685.35394,-5975.769,-620.2495,-1141.0953,1055.7007,-3326.6636,1154.8472,-8652.608,-5222.151,1651.1123,-4596.1445,-2256.1924,-1611.9834,2190.6292,5385.1597,-5459.4814,-2250.9207,-6542.217,1006.6442,-930.76324,-4785.52,-792.0622,112.64179,3982.0676,663.84406,-2514.3367,-1190.587,-1909.2338,-1746.2812,-3412.7542,-2665.963,-5999.595,801.82166,1634.791,2220.54,-1271.2478,-2952.0122,1504.7649,-5929.9473,-4067.6028,-7374.4224,-2636.8877,-3857.2761,3028.3577,2108.496,-1333.7618,-5267.6973,-2344.7913,-5596.9053,-1033.734,-7501.2544,1773.514,-5626.266,1574.708,-4943.7427,-5950.707,-5887.8,-1557.8262,1279.3671,359.91714,-2482.415,-1109.5032,-3962.654,-2322.9438,-4386.729,1879.8849,2171.2668,-3649.6833,2092.1,-3753.871,-1605.6356,-315.27835,2283.4685,-4074.1814,-1297.0723,-313.10556,1931.9958,-1028.7087,-6181.5073,4774.67,-3672.6255,1304.0645,-6611.7915,2483.4373,-521.7416,-2766.5908,3305.8855,-5925.6074,-1037.3735,KITTEN,050A
3046.689,-1314.8607,-3282.2183,193.41757,204.15468,5273.7495,-1870.621,-1952.1643,6434.8623,2153.336,844.05054,54.619297,-507.0119,-483.86288,-364.21582,-4062.9954,-6099.9414,-5906.5415,-2793.5803,-4444.0586,-3655.883,2962.8762,-2513.8916,1927.6703,-8678.239,-7171.0376,-4001.201,-6810.272,-2072.8022,1034.3539,-2175.8193,-2843.5303,-4751.783,-5591.9565,-9082.713,-2128.6768,1509.5345,911.8717,3382.8208,-793.4283,-6545.615,-687.0605,-1258.8789,1042.0276,-3542.469,1243.1536,-9446.152,-5672.5,1848.1272,-5023.5957,-2491.9583,-1746.9933,2405.1162,5890.483,-5914.5356,-2438.537,-7121.0093,1095.236,-971.58966,-5251.5693,-777.85175,134.34842,4429.6123,713.9561,-2767.5137,-1299.4829,-1994.9025,-1879.067,-3752.8655,-2873.4734,-6553.3765,838.3205,1797.4019,2401.4004,-1478.0352,-3179.2488,1692.4233,-6403.5884,-4403.422,-8057.976,-2820.9448,-4188.4824,3342.028,2270.5642,-1305.5282,-5811.3384,-2573.151,-6133.832,-1202.3748,-8148.6377,2015.6042,-6216.08,1660.5491,-5361.7075,-6495.9004,-6383.411,-1652.513,1426.856,422.15012,-2827.5308,-1180.2285,-4368.983,-2508.705,-4739.7466,2092.6428,2353.1572,-4028.4763,2325.8018,-4125.067,-1738.3912,-300.84882,2549.2769,-4385.6675,-1389.369,-285.268,2127.4465,-1116.4896,-6711.5923,5205.266,-3954.8865,1367.0479,-7259.43,2660.006,-554.341,-3052.623,3585.1296,-6499.824,-1234.5668,KITTEN,040A
3360.2266,-1428.0946,-3641.3838,137.28912,208.29839,5765.31,-2005.5316,-2267.7905,7063.923,2405.2651,909.8664,74.65987,-613.98627,-538.80975,-420.20734,-4491.4175,-6770.5347,-6438.2944,-3132.4897,-4809.094,-4113.1333,3393.218,-2852.732,2067.543,-9611.148,-7931.642,-4288.9985,-7587.1797,-2441.6177,1168.0404,-2394.4817,-3213.2412,-5312.4775,-6345.705,-10041.21,-2353.4746,1657.8606,990.3273,3703.8225,-860.72174,-7284.155,-761.99994,-1383.0571,1239.0972,-4036.53,1422.7657,-10534.879,-6317.412,1955.2324,-5725.0996,-2724.8848,-1946.959,2637.9363,6496.347,-6580.897,-2700.3735,-7971.829,1141.8625,-1150.9413,-5756.465,-924.637,239.46606,4863.672,861.588,-3057.8518,-1446.9324,-2217.7708,-2165.6687,-4147.437,-3148.4402,-7197.399,986.40247,1942.5895,2667.9226,-1634.89,-3529.4937,1895.2487,-7224.9897,-4860.5073,-8969.866,-3197.9595,-4706.624,3599.9395,2531.7405,-1644.1707,-6430.136,-2886.8533,-6805.4565,-1332.1722,-9058.952,2135.4556,-6920.6626,1992.1316,-6060.271,-7285.209,-7031.5044,-1892.8434,1513.4298,423.28564,-2966.5598,-1404.5969,-4840.598,-2832.222,-5377.7554,2263.7322,2550.7834,-4503.181,2546.059,-4571.3804,-1949.4354,-360.402,2644.3762,-4983.904,-1579.6432,-392.6309,2314.894,-1251.3824,-7537.868,5739.739,-4444.3506,1670.3955,-8003.9907,2987.0735,-565.55,-3463.1323,4033.652,-7151.0605,-1289.1309,SENIOR,028A
